,OrderNo,OrderDate,Month,Year,CustomerID,Revenue,Seq,First Touch Channel,Channel_Type
6054,300036733167,2022-10-23,10,12,790a8e96b5594683c6fefac01574f735,26811.0,22,Paid Search,Paid
463334,300031482495,2022-08-26,8,12,ba4261c21dae3f75276217769ca3ccd6,66999.0,20,Paid Search,Paid
690251,300040950228,2023-01-08,1,24,26a5534ee5a45c74d4614020d4263b42,278.0,25,Loyalty,Unknown
794305,300045550596,2023-04-10,4,24,6cb8e6850b541181fd32cc837c093108,25000.0,28,Organic Search,Organic
655827,300045821020,2023-04-14,4,24,ba9b67a27cc5c8ba2cb132263a459285,42436.0,28,Direct,Organic
669339,300048431677,2023-05-27,5,24,18cfae7fda0639a2d75a00650ba6c000,24885.43,29,Paid Search,Paid
54028,300029485964,2022-07-10,7,12,2b268c775d4208a096dd79ee7c639391,1270.8,19,Paid Search,Paid
36028,TC300025150876,2022-05-03,5,12,cd18ec7fc42c21d7a1be25ccdc8080ef,1259.1,17,Direct,Organic
115362,300033960042,2022-09-24,9,12,06f99cebedf1b39405b25f20009e4490,60990.0,21,Organic Search,Organic
552682,300022475485,2022-02-06,2,12,156cb47e6295b07adfb7d3cda0079855,14819.05,14,Organic Search,Organic
666291,300047510742,2023-05-13,5,24,dd20c98e6e9749ca27e6d1799f6fdfb9,4299.0,29,Referral,Paid
482097,300038436410,2022-11-22,11,12,b7bfe3d6220e15a6eae6e4ef3a63eeee,1529.1,23,Paid Search,Paid
206154,TC300025437315,2022-05-19,5,12,71c7e903308f68c2bd2833dc2823d0ad,485.19,17,Direct,Organic
447592,300026567234,2022-05-17,5,12,42b245d09fc8ddc4536880ac239fe727,236.55,17,Paid Search,Paid
647315,TC300048494555,2023-05-28,5,24,659bff09ecd775b7e73c095eeddfce38,66057.93,29,Internal,Organic
74313,300026701547,2022-05-22,5,12,f85aa7d27a5e128e3286237ee3f8c44b,10799.1,17,Internal,Organic
713625,TC300044154767,2023-03-11,3,24,da6ec1c19f5c5204d603db0c7b950921,59999.0,27,Direct,Organic
879992,300042626046,2023-02-09,2,24,71f7dc6b23528ef523e9bcefff6382ad,449.1,26,Organic Search,Organic
78750,TC300027928379,2022-06-12,6,12,49dc1fbe26258995ac4d07ace4f759d3,1999.0,18,Direct,Organic
799668,300042954574,2023-02-14,2,24,144600c1ba6e8c2e9333ea4e93a8fd69,449.1,26,Paid Search,Paid
53109,300029796508,2022-07-17,7,12,c754d706aa64a2872777ffff641a3698,18499.0,19,Paid Search,Paid
517240,300038063666,2022-11-16,11,12,59935f514deb06ef6e3d5145e23e14d4,1099.0,23,Paid Search,Paid
764520,300042768591,2023-02-11,2,24,033cd35288db8ff1897c00197cd87788,1599.0,26,Organic Search,Organic
14899,300036505378,2022-10-21,10,12,2de13049be8ab8ab71bfe8b8149298d1,179300.0,22,Direct,Organic
593354,300022584341,2022-02-10,2,12,9bfee076ec94d74db0ecd20f44c5f61e,22998.0,14,Direct,Organic
171821,300028150806,2022-06-16,6,12,35ac1e019466344b5d10d3e69fad3fda,199.0,18,Referral,Paid
455800,300026992483,2022-05-24,5,12,4c2af25882a230f56089f67b1778fc67,149.0,17,Paid Search,Paid
487121,300039322362,2022-12-05,12,12,ff9755a086b00a08c555c0566c376f8d,2499.0,24,Paid Search,Paid
501960,300037811303,2022-11-11,11,12,2da700c90b5fb4cc0a4e06d31cd10c0b,774.0,23,Paid Search,Paid
241374,300029350208,2022-07-08,7,12,0917a9703b94d15596e8f418e7d22f63,8999.1,19,Direct,Organic
561384,300022197415,2022-01-27,1,12,d298a085feb6625c7742acd53160d971,37990.0,13,Organic Search,Organic
221914,300033388501,2022-09-17,9,12,9e836af7d923adbaebc602330b05f3f7,2999.0,21,Organic Search,Organic
575808,300022756076,2022-02-18,2,12,135787f48141e4a7b89301b881c4435a,48924.03,14,Organic Search,Organic
707531,300045722641,2023-04-20,4,24,4092c0f617cf355a172ef699dcda40ac,1599.0,28,Paid Search,Paid
460694,300027063292,2022-05-25,5,12,1fb88a1d73387a142b8ded17aa066d99,999.0,17,Paid Search,Paid
380719,300026981927,2022-06-09,6,12,3262c657d9d912a7301ec19494d5912a,1649.0,18,Direct,Organic
677299,300045174840,2023-04-02,4,24,534305d501b23d4d5c5447d4af64d8e9,7490.0,28,Direct,Organic
636025,300045891893,2023-04-16,4,24,c409cb2c0c54c47c6f83731828044b6c,12749.0,28,Organic Search,Organic
338053,300028127421,2022-06-21,6,12,885dfd7f0f97baa9d2d13483926a5bff,8991.0,18,Affiliate,Paid
756875,300048329973,2023-05-26,5,24,d52fb8c5ba993dbfa730cc51984ab55f,1399.0,29,Paid Search,Paid
723627,TC300045952375,2023-04-17,4,24,a5faadabdbbc9c5bd8858aaaa4d90b75,36990.0,28,Organic Search,Organic
735214,300048025474,2023-05-22,5,24,7e547a0c62c80f7bd7ef42f3784a71fd,31990.0,29,Paid Search,Paid
863713,TC300042975133,2023-02-15,2,24,514d168b0bdbe468e41c1bfef8974f39,1457.19,26,Internal,Organic
747283,300041966415,2023-01-25,1,24,1a23cf3255ef5ee6a1c3c3dce14852d1,1709.1,25,Organic Search,Organic
566990,300022058216,2022-01-23,1,12,c538586ed4d2e7907914b7267ada903e,17549.1,13,Affiliate,Paid
320071,300028552939,2022-06-23,6,12,8c2e4a8c04bb95038c586e141466232d,10999.0,18,Affiliate,Paid
102279,300025356227,2022-04-24,4,12,440ad3a531d7eea9cae283a89ad52108,38990.0,16,Direct,Organic
42422,300038933817,2022-11-27,11,12,b5d70957471f18d844c761151d941f58,31200.0,23,Referral,Paid
60520,300034041072,2022-09-25,9,12,74941b1da1013dbf703ac93dc3198143,30900.0,21,Paid Search,Paid
691866,300042681278,2023-02-19,2,24,0fd1baa680b8e6821f18f172983fbb37,3489.0,26,Paid Search,Paid
149038,300040224682,2022-12-24,12,12,d22426ae5626fb5b67f1cc1966e027f4,1299.0,24,Paid Search,Paid
215467,300028036986,2022-07-01,7,12,14e01a574c8bf25659d41241c26eb9b8,1656.0,19,Paid Search,Paid
90634,300023184283,2022-04-10,4,12,2d8b6b18a7c345f872076ab0eaa09313,69490.0,16,Organic Search,Organic
901504,300042575081,2023-02-22,2,24,dbd6da0f93267d3e7a7a8fa643630a30,3799.0,26,Direct,Organic
624709,300021597905,2022-01-05,1,12,8883f9c320a26598a804cf3a5c704278,1410.75,13,Paid Search,Paid
149914,300040247118,2022-12-24,12,12,fadf4a92fd1eba94c0b062c03996efcb,127990.0,24,Paid Search,Paid
186619,300040275016,2022-12-30,12,12,5e9413e94e9c8ab3697f580552c9b963,13739.0,24,Paid Search,Paid
23825,300034154418,2022-09-27,9,12,967927c03bf35db8adb1fc5812c27a3a,24999.0,21,Paid Search,Paid
411924,300023530385,2022-03-12,3,12,2885a90f62f8681d7303a9a183c793fe,15299.1,15,Affiliate,Paid
763393,TC300047608890,2023-05-16,5,24,c28d6333edb8cb6f431ba08cf9258d8d,16999.0,29,Internal,Organic
484218,300039455324,2022-12-08,12,12,41b84885d41898f39ec02bd3ce4c850d,1960.0,24,Paid Search,Paid
485504,TC300037463780,2022-11-08,11,12,98afb7e2e7fe7b41708e20fce731b31b,549.0,23,Direct,Organic
568434,300022686233,2022-02-14,2,12,fc7d306a3e71c29f2d5c7fd4dff20409,1699.0,14,Paid Search,Paid
19524,300036010796,2022-10-16,10,12,f398b44b060bf27531b42e35ec7b0517,38990.0,22,Organic Search,Organic
718035,300045347671,2023-04-19,4,24,99cca4233fb8f3c91c889cc203e088ca,9499.0,28,Organic Search,Organic
859321,300042395318,2023-02-02,2,24,e0c3f97c4926478418c1a1e645c828a9,799.0,26,Organic Social,Organic
480442,300032355539,2022-08-30,8,12,a2c5f26adba970a30a4a6fbdae044496,54.0,20,Affiliate,Paid
313379,300028931738,2022-06-30,6,12,f1855d8a647d48006e5a73af8a4f94f6,1248.3,18,Direct,Organic
556940,300023085871,2022-02-26,2,12,ec0c986f0657c4a348bf604db3222788,2954.0,14,Organic Search,Organic
644591,300045534941,2023-04-23,4,24,aa3d476c278c275ee56c42070957aa62,1599.0,28,Loyalty,Unknown
421051,300024214936,2022-03-30,3,12,404ae5eebf12e42eb6e7425c9670a5cf,6299.1,15,Organic Search,Organic
2440,300031664573,2022-08-15,8,12,92a98b3c74d31866ba978db82253728c,13700.0,20,Paid Search,Paid
622684,300021780540,2022-01-15,1,12,67e256ee3de064937aca4de4a89211d0,17099.1,13,Organic Search,Organic
162797,TC300024080952,2022-03-27,3,12,14af39c15ea469049b98ead6f5464b5b,61990.0,15,Paid Search,Paid
852666,300042014501,2023-02-03,2,24,32a33fcc267f2c8c9406f5524e76bd46,399.0,26,Paid Social,Paid
659100,300041748803,2023-01-22,1,24,d71a27e5f9c498896a5bed8c422b6fca,4349.0,25,Affiliate,Paid
58226,300034000889,2022-09-25,9,12,b0c915f46d37ccf53e72a438f8f73aac,64990.0,21,Organic Search,Organic
54770,300028910720,2022-07-10,7,12,eda41e87f9eedfcf1ebce9cc778865eb,1070.0,19,Direct,Organic
727908,300045723675,2023-04-13,4,24,14eab9c160e2fa07d8d2782350b5ca86,18499.0,28,Paid Search,Paid
24146,300034156016,2022-09-27,9,12,f907bb58e0d102d189bdceb4adc526fd,1198.0,21,Organic Search,Organic
406136,300033212411,2022-09-22,9,12,ffb550d852892ca72a2f224c3bb1ee6a,799.0,21,Direct,Organic
462784,300023890327,2022-03-21,3,12,876864f857e98dfe1895005219299be3,11499.0,15,Affiliate,Paid
187606,TC300040616596,2022-12-30,12,12,993636f0f2a46345e1ef7fea428d2d6b,25999.0,24,Organic Search,Organic
895761,300041427697,2023-01-17,1,24,5a5d02de3339f6f3b72c23cb6ebb7a5c,24409.0,25,Direct,Organic
619481,300022350925,2022-02-02,2,12,aa44c20cd354fe32c63178379936eb2c,10700.0,14,Organic Search,Organic
615612,300021574771,2022-01-07,1,12,68dbcfd49698a33b45c49c07e1d98a1b,38490.0,13,Organic Search,Organic
864147,300042979894,2023-02-15,2,24,d7a9facae41c0e95de5836a453b8f886,4331.3,26,Direct,Organic
12040,300031556739,2022-08-14,8,12,a43f86f2f6983a7d69e12d85fc034bcc,1799.1,20,Organic Search,Organic
885476,300043049427,2023-02-16,2,24,12c840e68bad3610dc7a601168a45615,3699.0,26,Paid Social,Paid
82786,300023784083,2022-05-15,5,12,4d0fa84620d80c27c13aa32455ff898c,3504.6,17,Paid Search,Paid
148581,300039573883,2022-12-24,12,12,f026e614fecc71840736a300f81214a0,1998.0,24,Direct,Organic
595974,300021836539,2022-01-18,1,12,c0c479c31b1b5e348984af5d47beb194,3149.0,13,Paid Search,Paid
547062,300023957500,2022-03-24,3,12,90edc45d0a48ddd296122c01c321df8a,1499.0,15,Paid Search,Paid
398416,300037536163,2022-11-05,11,12,c3fb243e37c6511b37c511a75c9a62d1,13999.0,23,Organic Search,Organic
392624,300025179975,2022-04-22,4,12,48f39a514d9b3c6ea404c16812755e82,14398.2,16,Direct,Organic
22729,300036836978,2022-10-24,10,12,b37f1eb89a869ca9cdfb19a761962fef,64990.0,22,Direct,Organic
890277,300042757664,2023-02-10,2,24,fc80577a97e6511799e7cacaf74e4b97,1.0,26,Organic Search,Organic
259467,300032904932,2022-09-10,9,12,f57c32c59a55c5bbef4fdbd10c67535a,929.0,21,Organic Search,Organic
392977,300025182952,2022-04-22,4,12,2e9e13b420fbdc4e63491a40f47928d4,1404.0,16,Paid Search,Paid
881196,300043361981,2023-02-23,2,24,a1533846805d4c7aa66612ea31f9c5d1,1999.0,26,Organic Search,Organic
374227,300028915513,2022-06-29,6,12,22f738609a5e626d8b9587323c3fe715,1619.1,18,Direct,Organic
608974,300022432705,2022-02-04,2,12,b5ffb12991270375efdeee13b351b84e,5680.0,14,Organic Search,Organic
191287,300026743026,2022-05-20,5,12,675afc8feae64a3eceb04af1850cb1f4,1529.1,17,Paid Search,Paid
456236,300026992029,2022-05-24,5,12,226e62c526f704879a9eb687d88ab812,1699.0,17,Direct,Organic
452686,TC300024175135,2022-03-29,3,12,be550a0b9dccb1d589a2b023fd13a7d8,9848.0,15,Organic Search,Organic
455006,300027006527,2022-05-24,5,12,be67cf7cd109f196cd1f2db438eb4198,429.0,17,Paid Search,Paid
758340,300047687016,2023-05-17,5,24,a90f8ba5f559a7390b46eced922eaa21,17190.0,29,Direct,Organic
414179,300037345138,2022-11-01,11,12,95a97c2595c98b99fdf722b728edee28,1299.0,23,Internal,Organic
875779,300039977872,2023-01-04,1,24,e8e74079ef9d505c8383ff2cf0cc9ced,499.0,25,Organic Search,Organic
567154,300022025895,2022-01-23,1,12,3f3e52e04e1362f2594ea9a6dadf2856,3329.1,13,Organic Search,Organic
158418,300038437945,2022-11-25,11,12,3fa47c9935f087419e3adfef73faa0d6,499.0,23,Affiliate,Paid
109814,300022172846,2022-01-26,1,12,43b9a7b2055e681c0bce997579f4efdf,7490.0,13,Paid Search,Paid
426458,300023344796,2022-03-06,3,12,c536a2da0b9dbc1eb5aa759496a10dc7,36990.75,15,Paid Search,Paid
674401,TC300044215603,2023-03-12,3,24,ed43bc7dab8db0ce9a64e1a7cacfae99,52.0,27,Direct,Organic
356209,300029922237,2022-07-19,7,12,19ee40108accc4ed353e7b1656824011,2061.0,19,Organic Search,Organic
620773,300022307800,2022-02-08,2,12,f7663ca0498d5c2522014f7b1af75e7f,16990.0,14,Organic Search,Organic
771484,300048113476,2023-05-23,5,24,a3d204915666162eac646de694c83f41,46990.0,29,Organic Search,Organic
708944,300044492166,2023-05-12,5,24,9e9fed26fdfb5836c779f6e41b86a88e,1599.0,29,Internal,Organic
338811,300028229734,2022-06-21,6,12,13a9647a60c70307f6e300f793310ae7,59490.0,18,Referral,Paid
904739,300043467907,2023-03-08,3,24,de384322d92c8bdea5bb1a6394290fd6,32990.0,27,Organic Search,Organic
412192,300022913748,2022-03-12,3,12,142a5c88a73e7cdd97ca502b55aef7f9,15299.1,15,Direct,Organic
844219,300044247576,2023-03-14,3,24,76e627d9715b90fa45e68f6666a811b7,15499.0,27,Referral,Paid
227615,300025150584,2022-05-07,5,12,7501811aa4c6be52e3934f069d824ea5,22491.0,17,Paid Search,Paid
191630,300026748217,2022-05-20,5,12,ec852595c8de659f46099137e4c4355e,42490.0,17,Paid Search,Paid
904790,300044018843,2023-03-08,3,24,83140c23c3cac5f90d5283858aa1ae2d,35990.0,27,Direct,Organic
719666,300045399050,2023-04-07,4,24,3fd236805b336f3d9020459113ba9d44,1579.0,28,Paid Search,Paid
341580,300027308640,2022-05-30,5,12,cfd0d21f8a704f8a2e949f31b49c077f,10999.0,17,Organic Search,Organic
394891,300031815520,2022-08-18,8,12,cf356bea0b568047c5c9b433855a3294,1899.0,20,Paid Search,Paid
838526,300044732479,2023-03-24,3,24,696b739c9f52c9bc48f60b87dfd6d627,24990.0,27,Paid Search,Paid
58128,300029079568,2022-07-03,7,12,587ccc02201d4d6cc7d37aefa56da41a,1499.0,19,Direct,Organic
536221,300038032975,2022-11-15,11,12,473ccda1c3d71dc7ae0c2418be53d519,450.0,23,Paid Search,Paid
768390,300046539021,2023-04-27,4,24,a961712e4cc55b87bffe5eeb0054cdbb,2599.0,28,Organic Search,Organic
262813,300038251342,2022-11-19,11,12,a94925f81122ddd7434c1596f18eded9,399.0,23,Loyalty,Unknown
434921,300033033022,2022-09-12,9,12,2ba6bc4e6da2abc33775da6866c1d12c,30.0,21,Affiliate,Paid
237890,300032410784,2022-09-23,9,12,4c6d6bb5e6428840192e3d3bf43be694,2320.0,21,Internal,Organic
858286,TC300040720855,2023-01-13,1,24,5da61ee711dfaac645c4dbb48c211441,1399.0,25,Internal,Organic
802812,300048630860,2023-05-29,5,24,4c3bfc5d78d9e2044636d3aeb23eff13,449.1,29,Affiliate,Paid
228301,300039658037,2022-12-18,12,12,6545dbbb8bb4b5d1af579cf5a7000561,1440.0,24,Direct,Organic
652925,300040748103,2023-01-01,1,24,adc0792a21966376fb651443a01d2ced,449.0,25,Paid Search,Paid
827576,300041532103,2023-01-19,1,24,4bed14f97289537ba61f7d702f1cc504,94.0,25,Direct,Organic
208614,TC300026684009,2022-05-19,5,12,c6e11c9f1b71c6a5433aa947dafce7df,15999.0,17,Affiliate,Paid
794302,300045550783,2023-04-10,4,24,bf8f5b43cb62495081fa5e081d6c7047,1699.0,28,Paid Search,Paid
391603,300037663945,2022-11-18,11,12,64832dd1a3f2f6b6c21ab8059f757b43,999.0,23,Paid Search,Paid
224873,300026247506,2022-05-13,5,12,9890d30d5695d2311ccc7c6113ea07b1,13499.1,17,Direct,Organic
304838,300023658193,2022-03-26,3,12,a63f6523674de536eb22a64830b5ba03,47700.0,15,Loyalty,Unknown
31689,300031475284,2022-08-13,8,12,dc0f8ecc47eba754854aaef5d1f87d15,22489.0,20,Direct,Organic
158072,300038664269,2022-11-25,11,12,f711ed2fe3a7c16753a14dd6129df8d4,1499.0,23,Paid Search,Paid
643082,300048019523,2023-05-21,5,24,74ef83616a6b3dc7f356654a393d73a4,540.0,29,Paid Search,Paid
840014,300046806652,2023-05-02,5,24,d9800d9cb87ec9572f0390e911726122,6604.0,29,Organic Search,Organic
226446,300025993994,2022-05-07,5,12,be38206c8d8ad19a7dc8451fa21d9b49,2499.0,17,Organic Search,Organic
46804,300024406089,2022-04-02,4,12,c7b0ad7dc2af2996a42b348753c9253e,149.0,16,Paid Search,Paid
450099,300032123676,2022-08-24,8,12,3b6559c806f2153c534862ab101d5ff2,858.0,20,Direct,Organic
392617,300025206510,2022-04-22,4,12,a42328cc9d15e6a4f69b2e239bb35c11,33490.0,16,Paid Search,Paid
179460,300039295897,2022-12-04,12,12,dddcebe1d36ca82e5609e3c0aee73556,1700.0,24,Paid Search,Paid
185821,300032290747,2022-08-28,8,12,3ce78f9c553147062b871f1c71393a78,2209.0,20,Direct,Organic
291501,300027153335,2022-05-27,5,12,1aa16b7127ad5e8b171f0cd033826083,2198.0,17,Paid Search,Paid
645783,300047130529,2023-05-07,5,24,68ea9584c32d7f6c174aedef9378fd30,1250.0,29,Paid Search,Paid
619599,300021476775,2022-01-06,1,12,d37f9747880a714d835010a2934cc71d,36990.0,13,Paid Search,Paid
322233,300027435086,2022-06-02,6,12,d965296676d930b2b3b4ed87a9166d06,13999.0,18,Organic Search,Organic
296344,300024279751,2022-03-31,3,12,c4ef74af4a93c28683a44fb99e931c15,49990.0,15,Organic Search,Organic
855474,300040985761,2023-01-06,1,24,8064ad21585476f45152f7dd07cb76c6,1.0,25,Paid Search,Paid
430,300031637694,2022-08-15,8,12,aa56d264067d7b4e7f4cd59da74f9a64,5009.0,20,Paid Search,Paid
597509,300022241100,2022-01-28,1,12,9a1be955fa32dbfbdf1eb8abfb728f5e,20639.0,13,Direct,Organic
438975,300025483998,2022-04-28,4,12,d73db5e5d2b701e0e4f30645830c9715,10700.0,16,Paid Search,Paid
881435,TC300043371341,2023-02-23,2,24,1bb0ed2270fc7238fc8493281c1c8d02,149.0,26,Direct,Organic
175653,300035908566,2022-10-29,10,12,784727e777dc05b6fd5e24232cafb4ee,1700.0,22,Organic Search,Organic
418007,300039194490,2022-12-02,12,12,8753115d704e0aa9ef842eae06b143b4,479.0,24,Direct,Organic
117773,300027875814,2022-06-11,6,12,dc11b5e78cfa341289757f6643f32086,32999.0,18,Paid Search,Paid
571722,300022126806,2022-01-25,1,12,04a98ab77e6b3210051cc6323fc1608c,29099.03,13,Direct,Organic
249908,300028165414,2022-06-24,6,12,a22165510b15fc83b1098a62edcdf650,33490.0,18,Paid Search,Paid
311825,300035651668,2022-10-10,10,12,3258bf05305e079f19f6daadd87251c5,2598.0,22,Organic Search,Organic
553363,300023746418,2022-03-18,3,12,7b1a06f3af9abdca23268b101d4f6e31,196.2,15,Paid Search,Paid
291356,300026027463,2022-05-27,5,12,7d8251faeef476cec13e5e761a54769a,159.0,17,Paid Search,Paid
603483,300021821986,2022-01-16,1,12,041e316de1ec74b17f6ccba551d0c802,12599.1,13,Paid Search,Paid
533081,300024012858,2022-03-25,3,12,8274f717b9b241bd1d3d666cd280932a,12999.0,15,Organic Search,Organic
537242,300022944833,2022-03-11,3,12,b07e51f13788c86436f5838701e6a7b1,24999.0,15,Direct,Organic
879057,300042696172,2023-02-09,2,24,8d9afb300d3a3df074c0adef861c56bd,1349.0,26,Organic Search,Organic
438637,300024996656,2022-04-28,4,12,a52ad8b96196853fa9bf38598587bc5a,1798.0,16,Internal,Organic
485099,300039486135,2022-12-08,12,12,e7e547c0599cc7da4414fb17ddfd1351,4790.0,24,Direct,Organic
272436,300023562870,2022-03-13,3,12,cb86c2291eb043c2581d893f48f53ae5,2574.0,15,Affiliate,Paid
144673,300034726839,2022-09-28,9,12,a232425ba889b31a885ce781b63a4a44,599.0,21,Paid Search,Paid
379580,300027347514,2022-05-31,5,12,663675d3f4304f49dd8c55d34a15943a,14990.0,17,Organic Search,Organic
569804,300023277374,2022-03-04,3,12,ea7111fe4f12d4beadb34e12d3ea10c6,2296.0,15,Paid Search,Paid
244722,300037941089,2022-11-13,11,12,e009dd7369adaf8bd0cb34f4653ff104,599.0,23,Paid Search,Paid
817183,300043901710,2023-03-06,3,24,7f4370b9fe3fc75ed8c05cb484569525,1439.1,27,Direct,Organic
405208,300033701156,2022-09-22,9,12,c627d1e3672e4570906098cb9ae64916,27929.0,21,Paid Search,Paid
613666,300021661574,2022-01-08,1,12,57f1efe3d3abbf04a734264806c43c97,2184.05,13,Paid Search,Paid
473705,300024880076,2022-04-20,4,12,c380e120afae72ac0ec252e21feb62da,24282.0,16,Paid Search,Paid
76708,300026832620,2022-05-22,5,12,a1f362915b20707f9e4b0c1c9e69e949,69990.0,17,Paid Search,Paid
489341,300032653008,2022-09-06,9,12,8a5aba29410198e84db01ff1ce7df1e8,14849.0,21,Organic Search,Organic
541667,300025057927,2022-04-18,4,12,d6ad8424e1bf98c3a39967a454d3e62a,7899.0,16,Paid Search,Paid
489755,300032724132,2022-09-06,9,12,12f9f7440537987d4a36b97b68650052,3999.0,21,Paid Search,Paid
140245,300023828003,2022-03-20,3,12,48169f1201661c4aab1582e2900e39f0,7398.0,15,Paid Search,Paid
615665,300021631850,2022-01-07,1,12,c2ecd25df919a2b334750138c0799081,2999.0,13,Paid Search,Paid
136737,TC300028690103,2022-06-25,6,12,1fbfbf309fc7da95ba06de70faa5a379,12149.1,18,Internal,Organic
784933,300041858079,2023-01-24,1,24,2d20b79224309e6d77d721a64aee90dc,799.0,25,Referral,Paid
751098,300045556303,2023-04-11,4,24,d34b71276e17954fbf191b60fa00b4f5,11241.0,28,Paid Search,Paid
361425,300033210910,2022-09-15,9,12,5d797c7c9be5c8305f91cd2f003c4d19,194.0,21,Direct,Organic
576977,300022609647,2022-02-11,2,12,ce2fa29bd83edc91a3a1860d571ccbe0,12999.0,14,Paid Search,Paid
826053,300042531744,2023-03-21,3,24,5dfbc75786fe111cbeaadb062553fb74,14849.1,27,Paid Search,Paid
35544,TC300025758712,2022-05-03,5,12,4b4a5e711fbb94df6612aaeea3d5c17e,65490.0,17,Direct,Organic
834354,300044553432,2023-03-20,3,24,06cc1d9ea65914907ebd6136eac9c57e,1499.0,27,Paid Search,Paid
12011,300031585809,2022-08-14,8,12,45d06032eb4273b58e3984087b1474f8,52990.0,20,Organic Search,Organic
280015,300029255658,2022-07-06,7,12,464994679d4062dda1c25468d6a8d7e0,18999.0,19,Organic Search,Organic
721337,TC300048239554,2023-05-31,5,24,19ef654287cc8c5c242def07271158da,9499.0,29,Direct,Organic
577903,300022016387,2022-01-22,1,12,9578af4b6a0f0c26be28b3cb83f7d06f,2049.0,13,Organic Search,Organic
743667,300046658594,2023-04-28,4,24,7a8cf08faafdbd6d6903c1dd52ec7bf5,10791.0,28,Paid Search,Paid
256799,300033317650,2022-09-16,9,12,a4070be40c6a5fcb35f6515e45d4bc14,1566.55,21,Paid Search,Paid
556461,300023090085,2022-02-26,2,12,96730ad6ac90d9d7014fe33b077081eb,22430.35,14,Organic Search,Organic
360779,TC300032512300,2022-09-02,9,12,3a7c76276c863700cfdadcc100a7b504,1999.0,21,Internal,Organic
581345,300022094182,2022-01-24,1,12,c34c783dd2833fea4d2b45f5914f7987,31297.0,13,Direct,Organic
593080,300022571826,2022-02-10,2,12,72f41cbd3a9276a565c2cb0072dbe508,10099.0,14,Paid Search,Paid
736262,300048065502,2023-05-22,5,24,b675db9fc5f7f486794e1e63200ce254,1690.0,29,Paid Search,Paid
173993,300028144303,2022-06-16,6,12,e503b3a92ec2377b132d4ee9c43cdf27,289.0,18,Referral,Paid
284073,300024993477,2022-04-16,4,12,cb5a3c29a98e8ca683249d7877a8e341,5310.0,16,Paid Search,Paid
301829,300035501534,2022-10-14,10,12,7955a3f16f8f47288dda3df11c8b3580,148.0,22,Paid Search,Paid
